Timestamp,Date,Hour,Minute,Day_Name,Day_Type,Is_Weekend,Time_of_Day
2024-01-10 06:53:00,2024-01-10,6,53,Wednesday,Weekday,False,Morning
2024-01-10 06:54:00,2024-01-10,6,54,Wednesday,Weekday,False,Morning
2024-01-10 06:55:00,2024-01-10,6,55,Wednesday,Weekday,False,Morning
2024-01-10 06:56:00,2024-01-10,6,56,Wednesday,Weekday,False,Morning
2024-01-10 06:57:00,2024-01-10,6,57,Wednesday,Weekday,False,Morning
2024-01-10 06:58:00,2024-01-10,6,58,Wednesday,Weekday,False,Morning
2024-01-10 06:59:00,2024-01-10,6,59,Wednesday,Weekday,False,Morning
2024-01-10 07:00:00,2024-01-10,7,0,Wednesday,Weekday,False,Morning
2024-01-10 07:01:00,2024-01-10,7,1,Wednesday,Weekday,False,Morning
2024-01-10 07:02:00,2024-01-10,7,2,Wednesday,Weekday,False,Morning
2024-01-10 07:03:00,2024-01-10,7,3,Wednesday,Weekday,False,Morning
2024-01-10 07:04:00,2024-01-10,7,4,Wednesday,Weekday,False,Morning
2024-01-10 07:05:00,2024-01-10,7,5,Wednesday,Weekday,False,Morning
2024-01-10 07:06:00,2024-01-10,7,6,Wednesday,Weekday,False,Morning
2024-01-10 07:07:00,2024-01-10,7,7,Wednesday,Weekday,False,Morning
2024-01-10 07:08:00,2024-01-10,7,8,Wednesday,Weekday,False,Morning
2024-01-10 07:09:00,2024-01-10,7,9,Wednesday,Weekday,False,Morning
2024-01-10 07:10:00,2024-01-10,7,10,Wednesday,Weekday,False,Morning
2024-01-10 07:11:00,2024-01-10,7,11,Wednesday,Weekday,False,Morning
2024-01-10 07:12:00,2024-01-10,7,12,Wednesday,Weekday,False,Morning
2024-01-10 07:13:00,2024-01-10,7,13,Wednesday,Weekday,False,Morning
2024-01-10 07:14:00,2024-01-10,7,14,Wednesday,Weekday,False,Morning
2024-01-10 07:15:00,2024-01-10,7,15,Wednesday,Weekday,False,Morning
2024-01-10 07:16:00,2024-01-10,7,16,Wednesday,Weekday,False,Morning
2024-01-10 07:17:00,2024-01-10,7,17,Wednesday,Weekday,False,Morning
2024-01-10 07:18:00,2024-01-10,7,18,Wednesday,Weekday,False,Morning
2024-01-10 07:19:00,2024-01-10,7,19,Wednesday,Weekday,False,Morning
2024-01-10 07:20:00,2024-01-10,7,20,Wednesday,Weekday,False,Morning
2024-01-10 07:21:00,2024-01-10,7,21,Wednesday,Weekday,False,Morning
2024-01-10 07:22:00,2024-01-10,7,22,Wednesday,Weekday,False,Morning
2024-01-10 07:23:00,2024-01-10,7,23,Wednesday,Weekday,False,Morning
2024-01-10 07:24:00,2024-01-10,7,24,Wednesday,Weekday,False,Morning
2024-01-10 07:25:00,2024-01-10,7,25,Wednesday,Weekday,False,Morning
2024-01-10 07:26:00,2024-01-10,7,26,Wednesday,Weekday,False,Morning
2024-01-10 07:27:00,2024-01-10,7,27,Wednesday,Weekday,False,Morning
2024-01-10 07:28:00,2024-01-10,7,28,Wednesday,Weekday,False,Morning
2024-01-10 07:29:00,2024-01-10,7,29,Wednesday,Weekday,False,Morning
2024-01-10 07:30:00,2024-01-10,7,30,Wednesday,Weekday,False,Morning
2024-01-10 07:31:00,2024-01-10,7,31,Wednesday,Weekday,False,Morning
2024-01-10 07:32:00,2024-01-10,7,32,Wednesday,Weekday,False,Morning
2024-01-10 07:33:00,2024-01-10,7,33,Wednesday,Weekday,False,Morning
2024-01-10 07:34:00,2024-01-10,7,34,Wednesday,Weekday,False,Morning
2024-01-10 07:35:00,2024-01-10,7,35,Wednesday,Weekday,False,Morning
2024-01-10 07:36:00,2024-01-10,7,36,Wednesday,Weekday,False,Morning
2024-01-10 07:37:00,2024-01-10,7,37,Wednesday,Weekday,False,Morning
2024-01-10 07:38:00,2024-01-10,7,38,Wednesday,Weekday,False,Morning
2024-01-10 07:39:00,2024-01-10,7,39,Wednesday,Weekday,False,Morning
2024-01-10 07:40:00,2024-01-10,7,40,Wednesday,Weekday,False,Morning
2024-01-10 07:41:00,2024-01-10,7,41,Wednesday,Weekday,False,Morning
2024-01-10 07:42:00,2024-01-10,7,42,Wednesday,Weekday,False,Morning
2024-01-10 07:43:00,2024-01-10,7,43,Wednesday,Weekday,False,Morning
2024-01-10 07:44:00,2024-01-10,7,44,Wednesday,Weekday,False,Morning
2024-01-10 07:45:00,2024-01-10,7,45,Wednesday,Weekday,False,Morning
2024-01-10 07:46:00,2024-01-10,7,46,Wednesday,Weekday,False,Morning
2024-01-10 07:47:00,2024-01-10,7,47,Wednesday,Weekday,False,Morning
2024-01-10 07:48:00,2024-01-10,7,48,Wednesday,Weekday,False,Morning
2024-01-10 07:49:00,2024-01-10,7,49,Wednesday,Weekday,False,Morning
2024-01-10 07:50:00,2024-01-10,7,50,Wednesday,Weekday,False,Morning
2024-01-10 07:51:00,2024-01-10,7,51,Wednesday,Weekday,False,Morning
2024-01-10 07:52:00,2024-01-10,7,52,Wednesday,Weekday,False,Morning
2024-01-10 07:53:00,2024-01-10,7,53,Wednesday,Weekday,False,Morning
2024-01-10 07:54:00,2024-01-10,7,54,Wednesday,Weekday,False,Morning
2024-01-10 07:55:00,2024-01-10,7,55,Wednesday,Weekday,False,Morning
2024-01-10 07:56:00,2024-01-10,7,56,Wednesday,Weekday,False,Morning
2024-01-10 07:57:00,2024-01-10,7,57,Wednesday,Weekday,False,Morning
2024-01-10 07:58:00,2024-01-10,7,58,Wednesday,Weekday,False,Morning
2024-01-10 07:59:00,2024-01-10,7,59,Wednesday,Weekday,False,Morning
2024-01-10 08:00:00,2024-01-10,8,0,Wednesday,Weekday,False,Morning
2024-01-10 08:01:00,2024-01-10,8,1,Wednesday,Weekday,False,Morning
2024-01-10 08:02:00,2024-01-10,8,2,Wednesday,Weekday,False,Morning
2024-01-10 08:03:00,2024-01-10,8,3,Wednesday,Weekday,False,Morning
2024-01-10 08:04:00,2024-01-10,8,4,Wednesday,Weekday,False,Morning
2024-01-10 08:05:00,2024-01-10,8,5,Wednesday,Weekday,False,Morning
2024-01-10 08:06:00,2024-01-10,8,6,Wednesday,Weekday,False,Morning
2024-01-10 08:07:00,2024-01-10,8,7,Wednesday,Weekday,False,Morning
2024-01-10 08:08:00,2024-01-10,8,8,Wednesday,Weekday,False,Morning
2024-01-10 08:09:00,2024-01-10,8,9,Wednesday,Weekday,False,Morning
2024-01-10 08:10:00,2024-01-10,8,10,Wednesday,Weekday,False,Morning
2024-01-10 08:11:00,2024-01-10,8,11,Wednesday,Weekday,False,Morning
2024-01-10 08:12:00,2024-01-10,8,12,Wednesday,Weekday,False,Morning
2024-01-10 08:13:00,2024-01-10,8,13,Wednesday,Weekday,False,Morning
2024-01-10 08:14:00,2024-01-10,8,14,Wednesday,Weekday,False,Morning
2024-01-10 08:15:00,2024-01-10,8,15,Wednesday,Weekday,False,Morning
2024-01-10 08:16:00,2024-01-10,8,16,Wednesday,Weekday,False,Morning
2024-01-10 08:17:00,2024-01-10,8,17,Wednesday,Weekday,False,Morning
2024-01-10 08:18:00,2024-01-10,8,18,Wednesday,Weekday,False,Morning
2024-01-10 08:19:00,2024-01-10,8,19,Wednesday,Weekday,False,Morning
2024-01-10 08:20:00,2024-01-10,8,20,Wednesday,Weekday,False,Morning
2024-01-10 08:21:00,2024-01-10,8,21,Wednesday,Weekday,False,Morning
2024-01-10 08:22:00,2024-01-10,8,22,Wednesday,Weekday,False,Morning
2024-01-10 08:23:00,2024-01-10,8,23,Wednesday,Weekday,False,Morning
2024-01-10 08:24:00,2024-01-10,8,24,Wednesday,Weekday,False,Morning
2024-01-10 08:25:00,2024-01-10,8,25,Wednesday,Weekday,False,Morning
2024-01-10 08:26:00,2024-01-10,8,26,Wednesday,Weekday,False,Morning
2024-01-10 08:27:00,2024-01-10,8,27,Wednesday,Weekday,False,Morning
2024-01-10 08:28:00,2024-01-10,8,28,Wednesday,Weekday,False,Morning
2024-01-10 08:29:00,2024-01-10,8,29,Wednesday,Weekday,False,Morning
2024-01-10 08:30:00,2024-01-10,8,30,Wednesday,Weekday,False,Morning
2024-01-10 08:31:00,2024-01-10,8,31,Wednesday,Weekday,False,Morning
2024-01-10 08:32:00,2024-01-10,8,32,Wednesday,Weekday,False,Morning
2024-01-10 08:33:00,2024-01-10,8,33,Wednesday,Weekday,False,Morning
2024-01-10 08:34:00,2024-01-10,8,34,Wednesday,Weekday,False,Morning
2024-01-10 08:35:00,2024-01-10,8,35,Wednesday,Weekday,False,Morning
2024-01-10 08:36:00,2024-01-10,8,36,Wednesday,Weekday,False,Morning
2024-01-10 08:37:00,2024-01-10,8,37,Wednesday,Weekday,False,Morning
2024-01-10 08:38:00,2024-01-10,8,38,Wednesday,Weekday,False,Morning
2024-01-10 08:39:00,2024-01-10,8,39,Wednesday,Weekday,False,Morning
2024-01-10 08:40:00,2024-01-10,8,40,Wednesday,Weekday,False,Morning
2024-01-10 08:41:00,2024-01-10,8,41,Wednesday,Weekday,False,Morning
2024-01-10 08:42:00,2024-01-10,8,42,Wednesday,Weekday,False,Morning
2024-01-10 08:43:00,2024-01-10,8,43,Wednesday,Weekday,False,Morning
2024-01-10 08:44:00,2024-01-10,8,44,Wednesday,Weekday,False,Morning
2024-01-10 08:45:00,2024-01-10,8,45,Wednesday,Weekday,False,Morning
2024-01-10 08:46:00,2024-01-10,8,46,Wednesday,Weekday,False,Morning
2024-01-10 08:47:00,2024-01-10,8,47,Wednesday,Weekday,False,Morning
2024-01-10 08:48:00,2024-01-10,8,48,Wednesday,Weekday,False,Morning
2024-01-10 08:49:00,2024-01-10,8,49,Wednesday,Weekday,False,Morning
2024-01-10 08:50:00,2024-01-10,8,50,Wednesday,Weekday,False,Morning
2024-01-10 08:51:00,2024-01-10,8,51,Wednesday,Weekday,False,Morning
2024-01-10 08:52:00,2024-01-10,8,52,Wednesday,Weekday,False,Morning
2024-01-10 08:53:00,2024-01-10,8,53,Wednesday,Weekday,False,Morning
2024-01-10 08:54:00,2024-01-10,8,54,Wednesday,Weekday,False,Morning
2024-01-10 08:55:00,2024-01-10,8,55,Wednesday,Weekday,False,Morning
2024-01-10 08:56:00,2024-01-10,8,56,Wednesday,Weekday,False,Morning
2024-01-10 08:57:00,2024-01-10,8,57,Wednesday,Weekday,False,Morning
2024-01-10 08:58:00,2024-01-10,8,58,Wednesday,Weekday,False,Morning
2024-01-10 08:59:00,2024-01-10,8,59,Wednesday,Weekday,False,Morning
2024-01-10 09:00:00,2024-01-10,9,0,Wednesday,Weekday,False,Morning
2024-01-10 09:01:00,2024-01-10,9,1,Wednesday,Weekday,False,Morning
2024-01-10 09:02:00,2024-01-10,9,2,Wednesday,Weekday,False,Morning
2024-01-10 09:03:00,2024-01-10,9,3,Wednesday,Weekday,False,Morning
2024-01-10 09:04:00,2024-01-10,9,4,Wednesday,Weekday,False,Morning
2024-01-10 09:05:00,2024-01-10,9,5,Wednesday,Weekday,False,Morning
2024-01-10 09:06:00,2024-01-10,9,6,Wednesday,Weekday,False,Morning
2024-01-10 09:07:00,2024-01-10,9,7,Wednesday,Weekday,False,Morning
2024-01-10 09:08:00,2024-01-10,9,8,Wednesday,Weekday,False,Morning
2024-01-10 09:09:00,2024-01-10,9,9,Wednesday,Weekday,False,Morning
2024-01-10 09:10:00,2024-01-10,9,10,Wednesday,Weekday,False,Morning
2024-01-10 09:11:00,2024-01-10,9,11,Wednesday,Weekday,False,Morning
2024-01-10 09:12:00,2024-01-10,9,12,Wednesday,Weekday,False,Morning
2024-01-10 09:13:00,2024-01-10,9,13,Wednesday,Weekday,False,Morning
2024-01-10 09:14:00,2024-01-10,9,14,Wednesday,Weekday,False,Morning
2024-01-10 09:15:00,2024-01-10,9,15,Wednesday,Weekday,False,Morning
2024-01-10 09:16:00,2024-01-10,9,16,Wednesday,Weekday,False,Morning
2024-01-10 09:17:00,2024-01-10,9,17,Wednesday,Weekday,False,Morning
2024-01-10 09:18:00,2024-01-10,9,18,Wednesday,Weekday,False,Morning
2024-01-10 09:19:00,2024-01-10,9,19,Wednesday,Weekday,False,Morning
2024-01-10 09:20:00,2024-01-10,9,20,Wednesday,Weekday,False,Morning
2024-01-10 09:21:00,2024-01-10,9,21,Wednesday,Weekday,False,Morning
2024-01-10 09:22:00,2024-01-10,9,22,Wednesday,Weekday,False,Morning
2024-01-10 09:23:00,2024-01-10,9,23,Wednesday,Weekday,False,Morning
2024-01-10 09:24:00,2024-01-10,9,24,Wednesday,Weekday,False,Morning
2024-01-10 09:25:00,2024-01-10,9,25,Wednesday,Weekday,False,Morning
2024-01-10 09:26:00,2024-01-10,9,26,Wednesday,Weekday,False,Morning
2024-01-10 09:27:00,2024-01-10,9,27,Wednesday,Weekday,False,Morning
2024-01-10 09:28:00,2024-01-10,9,28,Wednesday,Weekday,False,Morning
2024-01-10 09:29:00,2024-01-10,9,29,Wednesday,Weekday,False,Morning
2024-01-10 09:30:00,2024-01-10,9,30,Wednesday,Weekday,False,Morning
2024-01-10 09:31:00,2024-01-10,9,31,Wednesday,Weekday,False,Morning
2024-01-10 09:32:00,2024-01-10,9,32,Wednesday,Weekday,False,Morning
2024-01-10 09:33:00,2024-01-10,9,33,Wednesday,Weekday,False,Morning
2024-01-10 09:34:00,2024-01-10,9,34,Wednesday,Weekday,False,Morning
2024-01-10 09:35:00,2024-01-10,9,35,Wednesday,Weekday,False,Morning
2024-01-10 09:36:00,2024-01-10,9,36,Wednesday,Weekday,False,Morning
2024-01-10 09:37:00,2024-01-10,9,37,Wednesday,Weekday,False,Morning
2024-01-10 09:38:00,2024-01-10,9,38,Wednesday,Weekday,False,Morning
2024-01-10 09:39:00,2024-01-10,9,39,Wednesday,Weekday,False,Morning
2024-01-10 09:40:00,2024-01-10,9,40,Wednesday,Weekday,False,Morning
2024-01-10 09:41:00,2024-01-10,9,41,Wednesday,Weekday,False,Morning
2024-01-10 09:42:00,2024-01-10,9,42,Wednesday,Weekday,False,Morning
2024-01-10 09:43:00,2024-01-10,9,43,Wednesday,Weekday,False,Morning
2024-01-10 09:44:00,2024-01-10,9,44,Wednesday,Weekday,False,Morning
2024-01-10 09:45:00,2024-01-10,9,45,Wednesday,Weekday,False,Morning
2024-01-10 09:46:00,2024-01-10,9,46,Wednesday,Weekday,False,Morning
2024-01-10 09:47:00,2024-01-10,9,47,Wednesday,Weekday,False,Morning
2024-01-10 09:48:00,2024-01-10,9,48,Wednesday,Weekday,False,Morning
2024-01-10 09:49:00,2024-01-10,9,49,Wednesday,Weekday,False,Morning
2024-01-10 09:50:00,2024-01-10,9,50,Wednesday,Weekday,False,Morning
2024-01-10 09:51:00,2024-01-10,9,51,Wednesday,Weekday,False,Morning
2024-01-10 09:52:00,2024-01-10,9,52,Wednesday,Weekday,False,Morning
2024-01-10 09:53:00,2024-01-10,9,53,Wednesday,Weekday,False,Morning
2024-01-10 09:54:00,2024-01-10,9,54,Wednesday,Weekday,False,Morning
2024-01-10 09:55:00,2024-01-10,9,55,Wednesday,Weekday,False,Morning
2024-01-10 09:56:00,2024-01-10,9,56,Wednesday,Weekday,False,Morning
2024-01-10 09:57:00,2024-01-10,9,57,Wednesday,Weekday,False,Morning
2024-01-10 09:58:00,2024-01-10,9,58,Wednesday,Weekday,False,Morning
2024-01-10 09:59:00,2024-01-10,9,59,Wednesday,Weekday,False,Morning
2024-01-10 10:00:00,2024-01-10,10,0,Wednesday,Weekday,False,Morning
2024-01-10 10:01:00,2024-01-10,10,1,Wednesday,Weekday,False,Morning
2024-01-10 10:02:00,2024-01-10,10,2,Wednesday,Weekday,False,Morning
2024-01-10 10:03:00,2024-01-10,10,3,Wednesday,Weekday,False,Morning
2024-01-10 10:04:00,2024-01-10,10,4,Wednesday,Weekday,False,Morning
2024-01-10 10:05:00,2024-01-10,10,5,Wednesday,Weekday,False,Morning
2024-01-10 10:06:00,2024-01-10,10,6,Wednesday,Weekday,False,Morning
2024-01-10 10:07:00,2024-01-10,10,7,Wednesday,Weekday,False,Morning
2024-01-10 10:08:00,2024-01-10,10,8,Wednesday,Weekday,False,Morning
2024-01-10 10:09:00,2024-01-10,10,9,Wednesday,Weekday,False,Morning
2024-01-10 10:10:00,2024-01-10,10,10,Wednesday,Weekday,False,Morning
2024-01-10 10:11:00,2024-01-10,10,11,Wednesday,Weekday,False,Morning
2024-01-10 10:12:00,2024-01-10,10,12,Wednesday,Weekday,False,Morning
2024-01-10 10:13:00,2024-01-10,10,13,Wednesday,Weekday,False,Morning
2024-01-10 10:14:00,2024-01-10,10,14,Wednesday,Weekday,False,Morning
2024-01-10 10:15:00,2024-01-10,10,15,Wednesday,Weekday,False,Morning
2024-01-10 10:16:00,2024-01-10,10,16,Wednesday,Weekday,False,Morning
2024-01-10 10:17:00,2024-01-10,10,17,Wednesday,Weekday,False,Morning
2024-01-10 10:18:00,2024-01-10,10,18,Wednesday,Weekday,False,Morning
2024-01-10 10:19:00,2024-01-10,10,19,Wednesday,Weekday,False,Morning
2024-01-10 10:20:00,2024-01-10,10,20,Wednesday,Weekday,False,Morning
2024-01-10 10:21:00,2024-01-10,10,21,Wednesday,Weekday,False,Morning
2024-01-10 10:22:00,2024-01-10,10,22,Wednesday,Weekday,False,Morning
2024-01-10 10:23:00,2024-01-10,10,23,Wednesday,Weekday,False,Morning
2024-01-10 10:24:00,2024-01-10,10,24,Wednesday,Weekday,False,Morning
2024-01-10 10:25:00,2024-01-10,10,25,Wednesday,Weekday,False,Morning
2024-01-10 10:26:00,2024-01-10,10,26,Wednesday,Weekday,False,Morning
2024-01-10 10:27:00,2024-01-10,10,27,Wednesday,Weekday,False,Morning
2024-01-10 10:28:00,2024-01-10,10,28,Wednesday,Weekday,False,Morning
2024-01-10 10:29:00,2024-01-10,10,29,Wednesday,Weekday,False,Morning
2024-01-10 10:30:00,2024-01-10,10,30,Wednesday,Weekday,False,Morning
2024-01-10 10:31:00,2024-01-10,10,31,Wednesday,Weekday,False,Morning
2024-01-10 10:32:00,2024-01-10,10,32,Wednesday,Weekday,False,Morning
2024-01-10 10:33:00,2024-01-10,10,33,Wednesday,Weekday,False,Morning
2024-01-10 10:34:00,2024-01-10,10,34,Wednesday,Weekday,False,Morning
2024-01-10 10:35:00,2024-01-10,10,35,Wednesday,Weekday,False,Morning
2024-01-10 10:36:00,2024-01-10,10,36,Wednesday,Weekday,False,Morning
2024-01-10 10:37:00,2024-01-10,10,37,Wednesday,Weekday,False,Morning
2024-01-10 10:38:00,2024-01-10,10,38,Wednesday,Weekday,False,Morning
2024-01-10 10:39:00,2024-01-10,10,39,Wednesday,Weekday,False,Morning
2024-01-10 10:40:00,2024-01-10,10,40,Wednesday,Weekday,False,Morning
2024-01-10 10:41:00,2024-01-10,10,41,Wednesday,Weekday,False,Morning
2024-01-10 10:42:00,2024-01-10,10,42,Wednesday,Weekday,False,Morning
2024-01-10 10:43:00,2024-01-10,10,43,Wednesday,Weekday,False,Morning
2024-01-10 10:44:00,2024-01-10,10,44,Wednesday,Weekday,False,Morning
2024-01-10 10:45:00,2024-01-10,10,45,Wednesday,Weekday,False,Morning
2024-01-10 10:46:00,2024-01-10,10,46,Wednesday,Weekday,False,Morning
2024-01-10 10:47:00,2024-01-10,10,47,Wednesday,Weekday,False,Morning
2024-01-10 10:48:00,2024-01-10,10,48,Wednesday,Weekday,False,Morning
2024-01-10 10:49:00,2024-01-10,10,49,Wednesday,Weekday,False,Morning
2024-01-10 10:50:00,2024-01-10,10,50,Wednesday,Weekday,False,Morning
2024-01-10 10:51:00,2024-01-10,10,51,Wednesday,Weekday,False,Morning
2024-01-10 10:52:00,2024-01-10,10,52,Wednesday,Weekday,False,Morning
2024-01-10 10:53:00,2024-01-10,10,53,Wednesday,Weekday,False,Morning
2024-01-10 10:54:00,2024-01-10,10,54,Wednesday,Weekday,False,Morning
2024-01-10 10:55:00,2024-01-10,10,55,Wednesday,Weekday,False,Morning
2024-01-10 10:56:00,2024-01-10,10,56,Wednesday,Weekday,False,Morning
2024-01-10 10:57:00,2024-01-10,10,57,Wednesday,Weekday,False,Morning
2024-01-10 10:58:00,2024-01-10,10,58,Wednesday,Weekday,False,Morning
2024-01-10 10:59:00,2024-01-10,10,59,Wednesday,Weekday,False,Morning
2024-01-10 11:00:00,2024-01-10,11,0,Wednesday,Weekday,False,Morning
2024-01-10 11:01:00,2024-01-10,11,1,Wednesday,Weekday,False,Morning
2024-01-10 11:02:00,2024-01-10,11,2,Wednesday,Weekday,False,Morning
2024-01-10 11:03:00,2024-01-10,11,3,Wednesday,Weekday,False,Morning
2024-01-10 11:04:00,2024-01-10,11,4,Wednesday,Weekday,False,Morning
2024-01-10 11:05:00,2024-01-10,11,5,Wednesday,Weekday,False,Morning
2024-01-10 11:06:00,2024-01-10,11,6,Wednesday,Weekday,False,Morning
2024-01-10 11:07:00,2024-01-10,11,7,Wednesday,Weekday,False,Morning
2024-01-10 11:08:00,2024-01-10,11,8,Wednesday,Weekday,False,Morning
2024-01-10 11:09:00,2024-01-10,11,9,Wednesday,Weekday,False,Morning
2024-01-10 11:10:00,2024-01-10,11,10,Wednesday,Weekday,False,Morning
2024-01-10 11:11:00,2024-01-10,11,11,Wednesday,Weekday,False,Morning
2024-01-10 11:12:00,2024-01-10,11,12,Wednesday,Weekday,False,Morning
2024-01-10 11:13:00,2024-01-10,11,13,Wednesday,Weekday,False,Morning
2024-01-10 11:14:00,2024-01-10,11,14,Wednesday,Weekday,False,Morning
2024-01-10 11:15:00,2024-01-10,11,15,Wednesday,Weekday,False,Morning
2024-01-10 11:16:00,2024-01-10,11,16,Wednesday,Weekday,False,Morning
2024-01-10 11:17:00,2024-01-10,11,17,Wednesday,Weekday,False,Morning
2024-01-10 11:18:00,2024-01-10,11,18,Wednesday,Weekday,False,Morning
2024-01-10 11:19:00,2024-01-10,11,19,Wednesday,Weekday,False,Morning
2024-01-10 11:20:00,2024-01-10,11,20,Wednesday,Weekday,False,Morning
2024-01-10 11:21:00,2024-01-10,11,21,Wednesday,Weekday,False,Morning
2024-01-10 11:22:00,2024-01-10,11,22,Wednesday,Weekday,False,Morning
2024-01-10 11:23:00,2024-01-10,11,23,Wednesday,Weekday,False,Morning
2024-01-10 11:24:00,2024-01-10,11,24,Wednesday,Weekday,False,Morning
2024-01-10 11:25:00,2024-01-10,11,25,Wednesday,Weekday,False,Morning
2024-01-10 11:26:00,2024-01-10,11,26,Wednesday,Weekday,False,Morning
2024-01-10 11:27:00,2024-01-10,11,27,Wednesday,Weekday,False,Morning
2024-01-10 11:28:00,2024-01-10,11,28,Wednesday,Weekday,False,Morning
2024-01-10 11:29:00,2024-01-10,11,29,Wednesday,Weekday,False,Morning
2024-01-10 11:30:00,2024-01-10,11,30,Wednesday,Weekday,False,Morning
2024-01-10 11:31:00,2024-01-10,11,31,Wednesday,Weekday,False,Morning
2024-01-10 11:32:00,2024-01-10,11,32,Wednesday,Weekday,False,Morning
2024-01-10 11:33:00,2024-01-10,11,33,Wednesday,Weekday,False,Morning
2024-01-10 11:34:00,2024-01-10,11,34,Wednesday,Weekday,False,Morning
2024-01-10 11:35:00,2024-01-10,11,35,Wednesday,Weekday,False,Morning
2024-01-10 11:36:00,2024-01-10,11,36,Wednesday,Weekday,False,Morning
2024-01-10 11:37:00,2024-01-10,11,37,Wednesday,Weekday,False,Morning
2024-01-10 11:38:00,2024-01-10,11,38,Wednesday,Weekday,False,Morning
2024-01-10 11:39:00,2024-01-10,11,39,Wednesday,Weekday,False,Morning
2024-01-10 11:40:00,2024-01-10,11,40,Wednesday,Weekday,False,Morning
2024-01-10 11:41:00,2024-01-10,11,41,Wednesday,Weekday,False,Morning
2024-01-10 11:42:00,2024-01-10,11,42,Wednesday,Weekday,False,Morning
2024-01-10 11:43:00,2024-01-10,11,43,Wednesday,Weekday,False,Morning
2024-01-10 11:44:00,2024-01-10,11,44,Wednesday,Weekday,False,Morning
2024-01-10 11:45:00,2024-01-10,11,45,Wednesday,Weekday,False,Morning
2024-01-10 11:46:00,2024-01-10,11,46,Wednesday,Weekday,False,Morning
2024-01-10 11:47:00,2024-01-10,11,47,Wednesday,Weekday,False,Morning
2024-01-10 11:48:00,2024-01-10,11,48,Wednesday,Weekday,False,Morning
2024-01-10 11:49:00,2024-01-10,11,49,Wednesday,Weekday,False,Morning
2024-01-10 11:50:00,2024-01-10,11,50,Wednesday,Weekday,False,Morning
2024-01-10 11:51:00,2024-01-10,11,51,Wednesday,Weekday,False,Morning
2024-01-10 11:52:00,2024-01-10,11,52,Wednesday,Weekday,False,Morning
2024-01-10 11:53:00,2024-01-10,11,53,Wednesday,Weekday,False,Morning
2024-01-10 11:54:00,2024-01-10,11,54,Wednesday,Weekday,False,Morning
2024-01-10 11:55:00,2024-01-10,11,55,Wednesday,Weekday,False,Morning
2024-01-10 11:56:00,2024-01-10,11,56,Wednesday,Weekday,False,Morning
2024-01-10 11:57:00,2024-01-10,11,57,Wednesday,Weekday,False,Morning
2024-01-10 11:58:00,2024-01-10,11,58,Wednesday,Weekday,False,Morning
2024-01-10 11:59:00,2024-01-10,11,59,Wednesday,Weekday,False,Morning
2024-01-10 12:00:00,2024-01-10,12,0,Wednesday,Weekday,False,Afternoon
2024-01-10 12:01:00,2024-01-10,12,1,Wednesday,Weekday,False,Afternoon
2024-01-10 12:02:00,2024-01-10,12,2,Wednesday,Weekday,False,Afternoon
2024-01-10 12:03:00,2024-01-10,12,3,Wednesday,Weekday,False,Afternoon
2024-01-10 12:04:00,2024-01-10,12,4,Wednesday,Weekday,False,Afternoon
2024-01-10 12:05:00,2024-01-10,12,5,Wednesday,Weekday,False,Afternoon
2024-01-10 12:06:00,2024-01-10,12,6,Wednesday,Weekday,False,Afternoon
2024-01-10 12:07:00,2024-01-10,12,7,Wednesday,Weekday,False,Afternoon
2024-01-10 12:08:00,2024-01-10,12,8,Wednesday,Weekday,False,Afternoon
2024-01-10 12:09:00,2024-01-10,12,9,Wednesday,Weekday,False,Afternoon
2024-01-10 12:10:00,2024-01-10,12,10,Wednesday,Weekday,False,Afternoon
2024-01-10 12:11:00,2024-01-10,12,11,Wednesday,Weekday,False,Afternoon
2024-01-10 12:12:00,2024-01-10,12,12,Wednesday,Weekday,False,Afternoon
2024-01-10 12:13:00,2024-01-10,12,13,Wednesday,Weekday,False,Afternoon
2024-01-10 12:14:00,2024-01-10,12,14,Wednesday,Weekday,False,Afternoon
2024-01-10 12:15:00,2024-01-10,12,15,Wednesday,Weekday,False,Afternoon
2024-01-10 12:16:00,2024-01-10,12,16,Wednesday,Weekday,False,Afternoon
2024-01-10 12:17:00,2024-01-10,12,17,Wednesday,Weekday,False,Afternoon
2024-01-10 12:18:00,2024-01-10,12,18,Wednesday,Weekday,False,Afternoon
2024-01-10 12:19:00,2024-01-10,12,19,Wednesday,Weekday,False,Afternoon
2024-01-10 12:20:00,2024-01-10,12,20,Wednesday,Weekday,False,Afternoon
2024-01-10 12:21:00,2024-01-10,12,21,Wednesday,Weekday,False,Afternoon
2024-01-10 12:22:00,2024-01-10,12,22,Wednesday,Weekday,False,Afternoon
2024-01-10 12:23:00,2024-01-10,12,23,Wednesday,Weekday,False,Afternoon
2024-01-10 12:24:00,2024-01-10,12,24,Wednesday,Weekday,False,Afternoon
2024-01-10 12:25:00,2024-01-10,12,25,Wednesday,Weekday,False,Afternoon
2024-01-10 12:26:00,2024-01-10,12,26,Wednesday,Weekday,False,Afternoon
2024-01-10 12:27:00,2024-01-10,12,27,Wednesday,Weekday,False,Afternoon
2024-01-10 12:28:00,2024-01-10,12,28,Wednesday,Weekday,False,Afternoon
2024-01-10 12:29:00,2024-01-10,12,29,Wednesday,Weekday,False,Afternoon
2024-01-10 12:30:00,2024-01-10,12,30,Wednesday,Weekday,False,Afternoon
